X,Y,OBJECTID,CODIGO_ESTACAO,ANO,UF,AMBIENTE,ENTIDADE_RESPONSAVEL,CORPO_DAGUA
-46.602167,-21.734444,262,BG063,2004,MG,1,IGAM,Ribeirão das Antas
-46.6469,-23.7864,263,BILL02100,2004,SP,2,CETESB,Reservatório Billings
-46.5983,-23.7908,264,BILL02500,2004,SP,2,CETESB,Reservatório Billings
-46.525,-23.8211,265,BILL02900,2004,SP,2,CETESB,Reservatório Billings
-46.6556,-23.8447,266,BITQ00100,2004,SP,1,CETESB,Braço do Taquacetuba
-37.64178,-7.45792,267,BJ53,2004,PB,2,SUDEMA,Açude Bom Jesus (Água Branca)
-46.0933,-23.5692,268,BMIR02800,2004,SP,1,CETESB,Rio Biritiba-Mirim
-45.621389,-23.785833,269,BOIC02950,2004,SP,1,CETESB,Rio Boiçucanga
-43.991944,-20.559722,270,BP026,2004,MG,1,IGAM,Rio Camapuã
-43.984167,-20.510639,271,BP027,2004,MG,1,IGAM,Rio Paraopeba
-44.025278,-20.413889,272,BP029,2004,MG,1,IGAM,Rio Paraopeba
-44.123056,-20.2,273,BP036,2004,MG,1,IGAM,Rio Paraopeba
-44.210083,-20.099444,274,BP068,2004,MG,1,IGAM,Rio Paraopeba
-44.254444,-20.041389,275,BP070,2004,MG,1,IGAM,Rio Paraopeba
-44.265,-19.9675,276,BP071,2004,MG,1,IGAM,Rio Betim
-49.184368,-25.341793,277,81120000,2004,PR,1,Águas Paraná,Rio Piedade
-49.184368,-25.341793,278,81125000,2004,PR,1,Águas Paraná,Rio Turvo
-49.184368,-25.341793,279,81135000,2004,PR,1,Águas Paraná,Rio Ribeira do Iguape
-49.262778,-24.8275,280,81140000,2004,PR,1,Águas Paraná,Rio Ponta Grossa
-48.999722,-24.655556,281,81200000,2004,PR,1,Águas Paraná,RIBEIRA
-48.5047,-24.7436,282,81335000,2004,PR,1,Águas Paraná,Rio Pardo
-48.2425,-25.16,283,82002000,2004,PR,1,Águas Paraná,GUARAQUEÇABA
-48.243056,-25.160556,284,82003000,2004,PR,1,Águas Paraná,Rio Guaraqueçaba
-48.296667,-25.175833,285,82003500,2004,PR,1,Águas Paraná,Rio Morato
-48.395556,-25.152778,286,82006000,2004,PR,1,Águas Paraná,Informação não disponível
-48.449444,-25.185833,287,82007000,2004,PR,1,Águas Paraná,Informação não disponível
-48.466667,-25.2,288,82009080,2004,PR,1,Águas Paraná,Taguacaba
-48.7475,-25.242778,289,82065000,2004,PR,1,Águas Paraná,Rio Cachoeira
-48.884722,-25.421389,290,82169000,2004,PR,1,Águas Paraná,Rio Nhundiaquara
-48.83,-25.476944,291,82170000,2004,PR,1,Águas Paraná,Rio Nhundiaquara
-48.852222,-25.933056,292,82249000,2004,PR,1,Águas Paraná,Informação não disponível
-34.86782,-7.430725,293,AB01,2004,PB,1,SUDEMA,Rio Abiaí
-34.837484,-7.43240700000001,294,AB02,2004,PB,1,SUDEMA,Rio Abiaí
-34.83684,-7.43433599999997,295,AB03,2004,PB,1,SUDEMA,Rio Abiaí
-45.362778,-23.818889,296,ABRA02950,2004,SP,1,CETESB,Ribeirão Água Branca
-35.561266,-7.44201600000002,297,AC18,2004,PB,2,SUDEMA,Açude Acauã (Natuba)
-38.406438,-4.20861200000002,298,ACA09,2004,CE,2,COGERH,Informação não disponível
-38.998261,-5.32536499999998,299,ACM01,2004,CE,2,COGERH,Informação não disponível
-40.28314,-3.49496399999998,300,ACM02,2004,CE,2,COGERH,Acaraú Mirim
-40.291337,-3.51266199999998,301,ACM03,2004,CE,2,COGERH,Acaraú Mirim
-40.302961,-3.502118,302,ACM04,2004,CE,2,COGERH,Acaraú Mirim
-40.315997,-3.503647,303,ACM05,2004,CE,2,COGERH,Acaraú Mirim
-49.6756,-21.9214,304,AGUA02010,2004,SP,1,CETESB,Rio Aguapeí
-50.5892,-21.6764,305,AGUA02100,2004,SP,1,CETESB,Rio Aguapeí
-51.497778,-21.220833,306,AGUA02800,2004,SP,1,CETESB,Rio Aguapeí
-49.119122,-25.442307,307,AI01,2004,PR,1,IAP,Rio Iraí
-49.08615,-25.370755,308,AI02,2004,PR,1,IAP,Rio Timbu
-49.167595,-25.443372,309,AI03,2004,PR,1,IAP,Rio Palmital
-49.189796,-25.483983,310,AI04,2004,PR,1,IAP,Rio Iguaçu
-49.228486,-25.589573,311,AI07,2004,PR,1,IAP,Rio Miringuava
-49.19962,-25.44208,312,AI08,2004,PR,1,IAP,Rio Atuba
-49.245136,-25.547588,313,AI09,2004,PR,1,IAP,Rio Padilha
-49.357548,-25.61476,314,AI10,2004,PR,1,IAP,Rio Barigui
-49.250757,-25.572355,315,AI11,2004,PR,1,IAP,Rio Passaúna
-49.583058,-25.580311,316,AI12,2004,PR,1,IAP,Rio Verde
-49.888624,-25.547918,317,AI13,2004,PR,1,IAP,Rio Iguaçu
-49.513552,-25.600423,318,AI14,2004,PR,1,IAP,Rio Iguaçu
-49.229108,-25.491044,319,AI15,2004,PR,1,IAP,Rio Belém
-49.120833,-25.450833,320,AI16,2004,PR,1,IAP,Rio Piraquara
-49.17087,-25.453668,321,AI17,2004,PR,1,IAP,Rio Iraí
-49.145531,-25.519296,322,AI18,2004,PR,1,IAP,Rio Pequeno
-49.249322,-25.449713,323,AI19,2004,PR,1,IAP,Rio Belém
-49.219005,-25.527971,324,AI20,2004,PR,1,IAP,Rio Iguaçu
-49.091248,-25.525152,325,AI22,2004,PR,1,IAP,Rio Itaqui
-49.317611,-25.720391,326,AI23,2004,PR,1,IAP,Rio Mauricio
-49.260881,-25.599143,327,AI24,2004,PR,1,IAP,Rio Iguaçu
-49.631963,-25.588596,328,AI25,2004,PR,1,IAP,Rio Iguaçu
-49.256981,-25.646239,329,AI26,2004,PR,1,IAP,Rio Despique
-49.365481,-25.31032,330,AI27,2004,PR,1,IAP,Rio Passaúna
-49.339852,-25.348431,331,AI28,2004,PR,1,IAP,Rio Passaúna
-49.354847,-25.365175,332,AI29,2004,PR,1,IAP,Rio Passaúna
-49.360494,-25.386987,333,AI30,2004,PR,1,IAP,Rio Passaúna
-49.384931,-25.417042,334,AI31,2004,PR,1,IAP,Rio Cachoeirinha
-49.388077,-25.427125,335,AI32,2004,PR,1,IAP,Rio Passaúna
-49.391673,-25.429611,336,AI33,2004,PR,1,IAP,Rio Cachoeira
-49.389259,-25.441475,337,AI34,2004,PR,1,IAP,Rio Sem Nome
-49.402288,-25.45998,338,AI35,2004,PR,1,IAP,Rio Ferraria
-49.392035,-25.526542,339,AI36,2004,PR,1,IAP,Rio Passaúna
-49.409716,-25.547671,340,AI37,2004,PR,1,IAP,Rio Passaúna
-49.084791,-25.634586,341,AI38,2004,PR,1,IAP,Rio Miringuava
-49.052874,-25.423976,342,AI39,2004,PR,1,IAP,Rio do Meio
-49.000637,-25.567535,343,AI40,2004,PR,1,IAP,Rio Pequeno
-49.090367,-25.489655,344,AI41,2004,PR,1,IAP,Rio Piraquara
-49.173362,-25.3926,345,AI42,2004,PR,1,IAP,Rio Palmital
-49.056878,-25.438969,346,AI43,2004,PR,1,IAP,Rio Iraizinho
-49.119778,-25.37758,347,AI44,2004,PR,1,IAP,Rio Canguiri
-49.053035,-25.480678,348,AI45,2004,PR,1,IAP,Rio Curralinho
-49.186771,-25.307833,349,AI46,2004,PR,1,IAP,Rio Tumiri
-49.184368,-25.341793,350,AI47,2004,PR,1,IAP,Rio Cachoeira
-49.151693,-25.470318,351,AI48,2004,PR,1,IAP,Rio Itaqui
-49.139532,-25.434027,352,AI49,2004,PR,1,IAP,Rio do Meio
-49.173314,-25.626448,353,AI50,2004,PR,1,IAP,Rio Miringuava-mirim
-49.251573,-25.622369,354,AI51,2004,PR,1,IAP,Rio Cotia
-49.324957,-25.754393,355,AI52,2004,PR,1,IAP,Rio dos Patos
-49.218647,-25.409153,356,AI53,2004,PR,1,IAP,Rio Mauricio
-49.379227,-25.657398,357,AI54,2004,PR,1,IAP,Rio Faxinal
-49.268457,-25.40982,358,AI55,2004,PR,1,IAP,Rio Atuba
-49.26666,-25.379041,359,AI56,2004,PR,1,IAP,Rio Belém
-49.283264,-25.286255,360,AI57,2004,PR,1,IAP,Rio Barigui
-49.305399,-25.413754,361,AI58,2004,PR,1,IAP,Rio Barigui
-49.306956,-25.421861,362,AI59,2004,PR,1,IAP,Rio Uvu
-49.314043,-25.449803,363,AI60,2004,PR,1,IAP,Rio Barigui
-49.336545,-25.514105,364,AI61,2004,PR,1,IAP,Rio Barigui
-49.229722,-25.389444,365,AI62,2004,PR,1,IAP,Rio Bacacheri
-49.218647,-25.409153,366,AI63,2004,PR,1,IAP,Rio Bacacheri
-49.251248,-25.445782,367,AI64,2004,PR,1,IAP,RIO ÁGUA VERDE
-49.259433,-25.435976,368,AI65,2004,PR,1,IAP,Rio Ivo
-49.252742,-25.442171,369,AI66,2004,PR,1,IAP,Ro Vila Fany
-49.258155,-25.469526,370,AI67,2004,PR,1,IAP,Rio Vila Parolin
-49.546529,-25.50962,371,AI68,2004,PR,1,IAP,Rio Cambui
-49.189143,-25.482422,372,AI71,2004,PR,1,IAP,Rio Iraí
-49.183747,-25.30618,373,AI72,2004,PR,1,IAP,Rio Pequeno
-49.067484,-25.384205,374,AI83,2004,PR,1,IAP,Rio Cerrado
-46.464444,-23.934722,375,ANCO02900,2004,SP,1,CETESB,Rio Branco
-38.317805,-6.12378200000001,376,APM01,2004,RN,2,IGARN,Açude Encanto
-38.4283,-6.21109999999999,377,APM02,2004,RN,2,IGARN,Açude Bonito II
-38.039972,-6.27016900000001,378,APM06,2004,RN,2,IGARN,Açude Pilões
-37.817057,-6.12260199999997,379,APM09,2004,RN,2,IGARN,Açude Lucrecia
-37.691798,-5.67245600000001,380,APM16,2004,RN,2,IGARN,Riacho do Mulato
-37.7667,-5.73333300000002,381,APM17,2004,RN,2,IGARN,Barragem Santa Cruz do Apodí
-37.3622,-5.21940000000001,382,APM20,2004,RN,1,IGARN,Rio Apodi-Mossoró
-37.284836,-5.15435300000001,383,APM21,2004,RN,2,IGARN,RIO DA PEDRA
-37.94,-5.94,384,APM23,2004,RN,2,IGARN,Açude Riacho da Cruz
-38.2585,-6.22050000000002,385,APM28,2004,RN,2,IGARN,Açude Santana de Pau dos Ferros (GANGORRA)
-38.448473,-6.03804600000001,386,ARA01,2004,CE,2,COGERH,Informação não disponível
-40.467559,-4.22053,387,ARA02,2004,CE,2,COGERH,Araras
-40.438576,-4.24794200000002,388,ARA03,2004,CE,2,COGERH,Araras
-40.448219,-4.27866499999999,389,ARA05,2004,CE,2,COGERH,Araras
-40.011986,-5.63138099999998,390,ARA06,2004,CE,2,COGERH,Informação não disponível
-40.488045,-4.30102599999998,391,ARA07,2004,CE,2,COGERH,Araras
-47.2231,-22.2794,392,ARAS02900,2004,SP,1,CETESB,Rio das Araras
-47.3492,-22.3511,393,ARAS03400,2004,SP,1,CETESB,Rio das Araras
-45.061944,-23.458889,394,ARAU02950,2004,SP,1,CETESB,Rio Acaraú
-40.337537,-20.350762,395,ARI1C001,2004,ES,1,IEMA,Rio Aribiri
-50.0225,-22.3192,396,ARPE02800,2004,SP,2,CETESB,Reservatório do Arrependido
-38.669294,-5.25608099999999,397,ARR01,2004,CE,2,COGERH,Informação não disponível
-40.266808,-3.87396799999999,398,ARR02,2004,CE,2,COGERH,Arrebita
-40.252365,-3.887069,399,ARR03,2004,CE,2,COGERH,Arrebita
-40.252035,-3.91962999999998,400,ARR04,2004,CE,2,COGERH,Arrebita
-46.545,-23.1033,401,ATIB02010,2004,SP,1,CETESB,Rio Atibaia
-46.846667,-22.969722,402,ATIB02030,2004,SP,1,CETESB,Rio Atibaia
-46.933611,-22.937778,403,ATIB02035,2004,SP,1,CETESB,Rio Atibaia
-46.9739,-22.905,404,ATIB02065,2004,SP,1,CETESB,Rio Atibaia
-47.105556,-22.751944,405,ATIB02300,2004,SP,1,CETESB,Rio Atibaia
-47.155,-22.7631,406,ATIB02605,2004,SP,1,CETESB,Rio Atibaia
-47.173333,-22.761389,407,ATIB02800,2004,SP,1,CETESB,Rio Atibaia
-47.290833,-22.698333,408,ATIB02900,2004,SP,1,CETESB,Rio Atibaia
-40.506472,-3.78084899999999,409,AYS01,2004,CE,2,COGERH,Ayres de Souza
-40.239242,-3.82796999999999,410,AYS02,2004,CE,2,COGERH,Informação não disponível
-40.528672,-3.81107900000001,411,AYS03,2004,CE,2,COGERH,Ayres de Souza
-40.540279,-3.832356,412,AYS04,2004,CE,2,COGERH,Ayres de Souza
-34.87986,-7.239194,413,BA00,2004,PB,1,SUDEMA,Rio Boa Água
-34.923697,-7.262562,414,BA01,2004,PB,1,SUDEMA,Rio Boa Água
-47.374444,-20.520556,415,BAGR04020,2004,SP,1,CETESB,Ribeirão dos Bagres
-47.410556,-20.553611,416,BAGR04500,2004,SP,1,CETESB,Ribeirão dos Bagres
-47.4717,-20.6308,417,BAGR04600,2004,SP,1,CETESB,Ribeirão dos Bagres
-47.071667,-20.695833,418,BAGR04950,2004,SP,1,CETESB,Ribeirão dos Bagres
-50.4286,-21.2219,419,BAGU02700,2004,SP,1,CETESB,Ribeirão Baguaçu
-37.334425,-6.17956400000003,420,BAI35,2004,PB,2,SUDEMA,Açude Baião (São José do Brejo do Cruz)
-46.4786,-23.1128,421,BAIN02950,2004,SP,1,CETESB,Rio Atibainha
-53.708083,-16.345194,422,BAN60,2004,MT,1,SEMA,Rio Bandeira
-38.48986,-7.31349999999998,423,BAR21,2004,PB,2,SUDEMA,Açude Bartolomeu (Bonito de Santa Fé)
-53.513833,-15.869528,424,BAT37,2004,MT,1,SEMA,Rio Batovi
-49.1153,-22.3808,425,BATA02050,2004,SP,1,CETESB,Rio Batalha
-49.2347,-21.8872,426,BATA02800,2004,SP,1,CETESB,Rio Batalha
-40.678505,-20.686662,427,BEN1C010,2004,ES,1,IEMA,Rio Benevente
-40.749414,-20.653366,428,BEN1D005,2004,ES,1,IEMA,Rio Benevente
-44.316556,-22.032139,429,BG001,2004,MG,1,IGAM,Rio Grande
-44.327528,-21.491944,430,BG003,2004,MG,1,IGAM,Rio Grande
-44.393667,-21.613361,431,BG005,2004,MG,1,IGAM,Rio Aiuruoca
-44.631139,-21.290056,432,BG007,2004,MG,1,IGAM,Rio Grande
-44.884167,-21.275306,433,BG009,2004,MG,1,IGAM,Rio Capivari
-43.912556,-21.218306,434,BG010,2004,MG,1,IGAM,Ribeirão Caieiro
-43.679139,-21.249167,435,BG011,2004,MG,1,IGAM,Rio das Mortes
-43.91875,-21.234889,436,BG012,2004,MG,1,IGAM,Rio das Mortes
-43.980444,-21.173806,437,BG013,2004,MG,1,IGAM,Rio das Mortes
-43.967333,-21.205833,438,BG014,2004,MG,1,IGAM,Rio das Mortes
-44.740583,-21.142167,439,BG017,2004,MG,1,IGAM,Rio das Mortes
-45.126194,-21.176194,440,BG019,2004,MG,1,IGAM,Rio Grande
-45.197917,-21.003694,441,BG021,2004,MG,1,IGAM,Rio Jacaré
-43.606944,-22.993283,442,00RJ12PR0000,2004,RJ,1,INEA,Rio Piraquê
-43.615831,-22.759769,443,00RJ12QM0270,2004,RJ,1,INEA,Rio Queimados
-43.592544,-22.730367,444,00RJ12QM0271,2004,RJ,1,INEA,Rio Queimados
-43.734989,-22.897392,445,00RJ12SF0080,2004,RJ,1,INEA,Canal de São Francisco
-43.703764,-22.919931,446,00RJ12VS0660,2004,RJ,1,INEA,Vala do Sangue
-43.218111,-22.967,447,00RJ21CB0070,2004,RJ,1,INEA,Rio Cabeça
-43.217539,-22.964139,448,00RJ21CB0075,2004,RJ,1,INEA,Rio Cabeça
-43.221128,-22.961597,449,00RJ21CB0080,2004,RJ,1,INEA,Rio Cabeça
-43.221389,-22.956667,450,00RJ21CB0085,2004,RJ,1,INEA,Rio Cabeça
-44.725103,-22.525269,451,01RJ02FN0130,2004,RJ,2,INEA,Reservatório de Funil – Queluz.
-43.839181,-22.482231,452,01RJ02SC0200,2004,RJ,2,INEA,Represa de Santa Cecília
-43.343394,-22.957592,453,01RJ20AN0040,2004,RJ,1,INEA,Rio do Anil
-43.301939,-22.988447,454,01RJ20CC0000,2004,RJ,1,INEA,Rio Cachoeira
-43.414606,-22.974758,455,01RJ20CM0220,2004,RJ,1,INEA,Rio Camorim
-43.382597,-22.935883,456,01RJ20GN0400,2004,RJ,1,INEA,Rio Guerenguê
-43.370936,-22.925922,457,01RJ20GR0140,2004,RJ,1,INEA,Rio Grande
-43.395158,-22.961233,458,01RJ20PN0480,2004,RJ,1,INEA,Rio Pavuninha
-43.379139,-22.973108,459,00RJ20PV0180,2004,RJ,1,INEA,Arroio Pavuna
-43.335436,-22.965031,460,01RJ20RT0020,2004,RJ,1,INEA,Rio Retiro
-38.176939,-6.329048,461,37026000,2004,RN,2,IGARN,Rio Apodi-Mossoró
-38.192,-6.14499999999998,462,37028000,2004,RN,2,IGARN,Rio Apodi-Mossoró
-38.039972,-6.27016900000001,463,37049000,2004,RN,2,IGARN,Rio Pilões
-36.0825,-5.78222199999999,464,37062000,2004,RN,2,IGARN,Açude Malhada Vermelha
-38.011667,-5.851944,465,37065000,2004,RN,2,IGARN,Riacho dos Cavalos
-38.173665,-6.47614600000003,466,37235100,2004,RN,2,IGARN,Rio Apodi-Mossoró
-34.855814,-7.03952600000002,467,5PB,2004,PB,1,SUDEMA,Informação não disponível
-50.283056,-23.083056,468,64370000,2004,PR,1,Águas Paraná,Rio das Cinzas
-50.390556,-24.943889,469,64447000,2004,PR,1,Águas Paraná,Rio Tibagi
-50.493611,-24.705,470,64460000,2004,PR,1,Águas Paraná,Rio Capivari
-50.409722,-24.509444,471,64465000,2004,PR,1,Águas Paraná,Rio Tibagi
-50.0889,-24.7497,472,64477600,2004,PR,1,Águas Paraná,Rio Iapó
-50.775278,-23.719444,473,64500000,2004,PR,1,Águas Paraná,Ribeirão do Tigre
-51.4,-22.667222,474,64517000,2004,PR,1,Águas Paraná,Rio Paranapanema
-52.466667,-23.616667,475,64680000,2004,PR,1,Águas Paraná,Rio Ligeiro
-49.251573,-25.622369,476,64682000,2004,PR,1,Águas Paraná,Rio dos Indios
-52.9331,-24.6167,477,64785000,2004,PR,1,Águas Paraná,Rio Goio Bango ou Tricolor
-53.664167,-24.751389,478,64863040,2004,PR,1,Águas Paraná,Rio Toledo
-53.688889,-24.738056,479,64863360,2004,PR,1,Águas Paraná,Rio Toledo
-53.774167,-24.754722,480,64863520,2004,PR,1,Águas Paraná,Rio Toledo
-49.05576,-25.395255,481,65000900,2004,PR,1,Águas Paraná,Rio Iguaçu
-49.086082,-25.371306,482,65001000,2004,PR,1,Águas Paraná,Rio Pequeno
-49.120035,-25.377702,483,65001150,2004,PR,1,Águas Paraná,Rio Canguiri
-49.053222,-25.424444,484,65003895,2004,PR,1,Águas Paraná,Rio do Meio
-49.057333,-25.439444,485,65003900,2004,PR,1,Águas Paraná,Rio Iraizinho
-49.118486,-25.440947,486,65003950,2004,PR,1,Águas Paraná,Rio Iraí
-49.090417,-25.4895,487,65004900,2004,PR,1,Águas Paraná,Rio Piraquara
-49.121354,-25.450585,488,65004995,2004,PR,1,Águas Paraná,Rio Piraquara
-49.140333,-25.434167,489,65006000,2004,PR,1,Águas Paraná,Rio do Meio
-49.1453483,-25.443629,490,65006010,2004,PR,1,Águas Paraná,Rio Iraí
-49.187306,-25.307806,491,65006020,2004,PR,1,Águas Paraná,Rio Iraí
-49.184611,-25.341694,492,65006030,2004,PR,1,Águas Paraná,Rio Cachoeira
-49.167222,-25.443278,493,65006055,2004,PR,1,Águas Paraná,Rio Palmital
-49.171541,-25.454003,494,65006075,2004,PR,1,Águas Paraná,Rio Iraí
-49.091028,-25.524667,495,65006080,2004,PR,1,Águas Paraná,Rio Itaqui
-49.151417,-25.470417,496,65006085,2004,PR,1,Águas Paraná,Rio Itaqui
-49.194683,-25.381706,497,65007010,2004,PR,1,Águas Paraná,Córrego Monjolo
-49.229806,-25.389639,498,65007020,2004,PR,1,Águas Paraná,Rio Bacacheri
-49.222162,-25.390752,499,65007022,2004,PR,1,Águas Paraná,Afluente Bacacheri (SEM NOME)
-49.218667,-25.409306,500,65007030,2004,PR,1,Águas Paraná,Rio Bacacheri
-49.197909,-25.446818,501,65007046,2004,PR,1,Águas Paraná,Rio Atuba
-49.189418,-25.483441,502,65009000,2004,PR,1,Águas Paraná,Rio Iguacu
-49.000306,-25.567583,503,65009900,2004,PR,1,Águas Paraná,Rio Iguacu
-49.146846,-25.519196,504,65010000,2004,PR,1,Águas Paraná,Rio Pequeno
-49.181944,-25.486417,505,65010050,2004,PR,1,Águas Paraná,Rio Pequeno
-49.266667,-25.378972,506,65011000,2004,PR,1,Águas Paraná,Rio Belem
-49.259889,-25.436444,507,65011200,2004,PR,1,Águas Paraná,Rio Ivo
-49.24915,-25.450099,508,65011350,2004,PR,1,Águas Paraná,Rio Água Verde
-49.090367,-25.489655,509,65011400,2004,PR,1,Águas Paraná,Rio Belem
-49.258667,-25.469917,510,65011420,2004,PR,1,Águas Paraná,Rio Parolim
-49.252694,-25.468722,511,65011430,2004,PR,1,Águas Paraná,Rio Fany
-49.228778,-25.491222,512,65011500,2004,PR,1,Águas Paraná,Rio Belem
-49.212354,-25.517501,513,65013005,2004,PR,1,Águas Paraná,Rio Iguaçu
-49.244722,-25.548056,514,65014000,2004,PR,1,Águas Paraná,Rio Padilha
-49.08525,-25.635056,515,65014950,2004,PR,1,Águas Paraná,Rio Miringuava
-49.173606,-25.62596,516,65014980,2004,PR,1,Águas Paraná,Rio Miringuava Mirim
-49.228639,-25.589333,517,65015400,2004,PR,1,Águas Paraná,Rio Miringuava Mirim
-52.75675,-15.727028,518,GAR373,2004,MT,1,SEMA,Rio das Garças
-52.375833,-15.885306,519,GAR430,2004,MT,1,SEMA,Rio das Garças
-52.257833,-15.894944,520,GAR447,2004,MT,1,SEMA,Rio das Garças
-53.399333,-15.865806,521,GAR051,2004,MT,1,SEMA,Rio das Garças
-53.402111,-16.736167,522,GAR84,2004,MT,1,SEMA,Rio das Garças
-38.567755,-3.93474099999997,523,GAV05,2004,CE,2,COGERH,Açude Gavião
-47.141667,-22.426389,524,GERT02100,2004,SP,1,CETESB,Córrego Santa Gertrudes
-47.488611,-22.4375,525,GERT02200,2004,SP,1,CETESB,Córrego Santa Gertrudes
-34.802112,-7.27719300000001,526,GI01,2004,PB,1,SUDEMA,Rio Gurují
-34.979663,-6.490408,527,GJ01,2004,PB,1,SUDEMA,Rio Guajú
-34.978383,-6.48895800000003,528,GJ02,2004,PB,1,SUDEMA,Rio Guajú
-34.969681,-6.48958800000003,529,GJ03,2004,PB,1,SUDEMA,Rio Guajú
-39.328089,-7.08436899999998,530,GNS01,2004,CE,2,COGERH,Açude General Sampaio
